"";"count";"area";"type";"dist_paved";"dist_unpaved";"dist_rail";"dist_silos";"dist_fridge";"dist_prot";"dist_settlement";"pop_mean";"crop";"fl";"time"
"16343";25;2500;"a";4910,52773503399;2075,80751857735;4940,38926498506;5,31069193007277;45036,985856105;32703,8386819507;24220,7802109428;0;"7";"0";"Aug19"
"16344";10;1000;"a";4913,48299053081;1991,97262506645;4850,14226423243;1,96128909875606;45028,6671397164;32609,9686296751;24316,0014613912;0;"7";"0";"Aug19"
"16345";24;2400;"a";4903,80728984351;2129,53564732046;5002,42445888863;6,34154727146748;45037,936975826;32767,7167986576;24156,3424022395;0,336161629101553;"7";"0";"Aug19"
"16346";8;800;"a";4908,83744754714;2024,70772956036;4888,4178163808;2,30364310196147;45028,6382695013;32649,3072911249;24276,3492551227;0;"7";"0";"Aug19"
"16347";4;400;"a";3989,37918482266;1127,96743438092;15183,3169459918;3,31405612615088e-08;47752,6317912989;45605,030079745;11385,6528233984;1,13874864578247;"7";"3";"Aug19"
"16348";10;1000;"a";3973,77806425741;1100,20872500542;15175,243331137;1,02541991119986;47727,5369925222;45581,6984954169;11405,6273935307;0,486393853640766;"7";"3";"Aug19"
"16349";22;2200;"a";3893,82144385696;1100,06777488725;15234,0723455649;1,85707842790284;47655,1415156047;45601,2209397963;11375,2565775108;0,583417229858407;"7";"0";"Aug19"
"16350";51;5100;"a";3821,89735062986;1103,02000201428;15289,3063523251;2,30603187691026;47591,2609304059;45621,9042432192;11345,4522878083;2,97939209468669;"7";"0";"Aug19"
"16351";23;2300;"a";11738,6827907907;1618,92058417983;45697,7201319044;0,717062450097465;66721,47707003;78610,6087816441;22586,1067716716;0;"1";"0";"Aug19"
"16352";5;500;"a";2123,90302906758;2278,20438840127;17473,5777899016;3,72501744005864e-08;46434,89392405;47250,7949265627;9643,4161239497;0;"0";"0";"Aug19"
"16353";3;300;"a";11376,7623437842;711,064891023349;39289,0815975348;0,594884400830441;57045,5101266901;109603,146871561;39625,7108208688;0;"0";"3";"Aug19"
"16354";6;600;"a";9546,13557088923;2140,78243489945;56423,7950906091;3,61197179761825e-08;65300,8720195976;89287,5414284615;32894,4134045464;0;"0";"3";"Aug19"
"16355";4;400;"a";9476,1403498367;2133,30018023378;56442,1846965351;4,07781120758205e-08;65245,4913912555;89297,8516927433;32895,1214027906;0;"0";"3";"Aug19"
"16356";6;600;"a";8906,06241520332;2092,08822168737;56604,5503894158;3,56952993138447e-08;64789,4270894756;89393,6839575509;32916,4253611311;0;"0";"3";"Aug19"
"16357";6;600;"a";8826,06787685762;2092,78555879419;56626,4107495579;3,65078523493725e-08;64726,4281650173;89406,0301747999;32918,8014902617;0;"0";"3";"Aug19"
"16358";7;700;"a";8280,9882354592;2186,82340283142;56787,7020938583;3,04823689097031e-08;64292,0472808781;89501,8666140233;32950,1438190054;0;"0";"3";"Aug19"
"16359";6;600;"a";8195,9940384651;2211,78033599009;56811,7924205849;3,47271022255354e-08;64225,4209718516;89515,5644079054;32954,284437017;0;"0";"3";"Aug19"
"16360";24;2400;"a";7832,19191172993;642,240063237773;54513,5743276132;5,90478088759556;65523,6765669459;87090,9651662791;30456,5331271915;0,00660103249912649;"7";"0";"Aug19"
"16361";15;1500;"a";7825,5257907098;785,497286689487;54705,1793394519;1,38477173075393;65391,2583285489;87288,4482814543;30656,0426745396;0,0145892026436545;"7";"0";"Aug19"
"16362";108;10800;"a";7821,12334481403;720,032548643241;54626,3768529632;0,443646385581924;65441,6747711297;87206,2119162704;30572,2033550357;0;"7";"0";"Aug19"
"16363";6;600;"a";6849,36179026606;2469,07200062319;55304,9839117959;0,218169621679314;61949,3662135243;91710,0477695986;35040,9139086707;1,58164581221004;"7";"0";"Aug19"
"16364";8;800;"a";6799,89662051976;2476,11130490491;55263,624672995;1,67077396153831;61894,6706992142;91743,9711476065;35070,8541722005;1,79143035411835;"7";"0";"Aug19"
"16365";4;400;"a";6767,54490047292;2504,99190102396;55264,004597529;3,56863758923294e-08;61876,6221423313;91737,2762624016;35061,2153827999;1,21556162834167;"7";"0";"Aug19"
"16366";7;700;"a";6050,78993231328;3034,53974811755;56866,2672060592;3,79342501366692e-08;62539,6990189224;89916,6359570233;33160,6729658228;0;"7";"3";"Aug19"
"16367";3;300;"a";4036,55311131636;1971,30124870283;4104,83528186271;3,34369448405062e-08;36179,0075962151;27341,3800111402;16078,9267957469;0;"7";"0";"Aug19"
"16368";4;400;"a";7082,02791441511;520,561689296783;34051,1725344892;3,31536447840325e-08;46918,3563715138;63272,2451947515;8667,57710404045;0;"0";"3";"Aug19"
"16369";6;600;"a";7045,11611376553;550,150695382072;34089,7580391199;3,80051007986079e-08;46876,3371133295;63291,4325724317;8718,77385901584;0;"0";"3";"Aug19"
"16370";6;600;"a";6995,90037956455;589,602703497549;34141,3015679719;3,36279113004292e-08;46820,3723811182;63317,0951417147;8787,20948907349;0;"0";"3";"Aug19"
"16371";3;300;"a";6943,60866197657;631,520462119558;34196,1865080607;3,37774998872571e-08;46760,9864277603;63344,4609342956;8860,13463033127;0;"0";"3";"Aug19"
"16372";4;400;"a";1538,98717583339;1548,78106328482;53146,7228055284;3,75256623412743e-08;57615,2780166833;93110,3585085008;36221,5993407444;1,18588122651345;"7";"2";"Aug19"
"16373";6;600;"a";8076,62439046259;1742,72863736793;8110,75428601919;4,06174375824296e-08;31965,2456790223;31281,5574578918;19413,6096088202;0;"7";"0";"Aug19"
"16374";7;700;"a";11521,9418699658;62,5239282190499;12428,3082304827;6931,93710591864;28398,1072442563;38069,1372864555;26344,8561828372;0;"7";"3";"Aug19"
"16375";30;3000;"a";6435,60860521556;3488,92070036693;44851,7200172619;10677,0193614078;51077,9454662815;74057,9031232695;18987,9002581364;4,3238204692205;"7";"3";"Aug19"
"16376";32;3200;"a";6416,98145626418;3509,07148062692;44901,760622356;10725,1592444914;51090,5906314911;74104,2931276002;19038,1656429929;6,65472904608489;"7";"3";"Aug19"
"16377";6;600;"a";2989,50284697208;1457,75588852773;54075,5026944693;5284,1744861726;56120,0934677841;91681,9862886023;35030,1964923277;0;"0";"3";"Aug19"
"16378";5;500;"a";4595,76501274848;779,287560579635;28598,5928297079;9550,88242008592;35604,0009548624;56270,8486680351;14495,2358946937;0;"7";"0";"Aug19"
"16379";3;300;"a";1036,65938131084;1455,6003087386;32827,0874079661;7720,52549309296;38695,693080003;60447,5752180606;13526,6550045645;1,59643864631653;"7";"0";"Aug19"
"16380";4;400;"a";1034,88919779049;1375,17453167491;32900,0895697924;7728,79356695502;38689,2674189481;60521,6660989601;13586,0967422489;7,86503934860229;"7";"0";"Aug19"
"16381";6;600;"a";1035,58748369371;1304,61535450457;32962,7641757341;7738,93224048561;38681,5655749418;60585,3697901267;13639,6695716835;2,87288999557495;"7";"0";"Aug19"
"16382";49;4900;"a";5283,87876386175;510,604695368287;28168,5170901871;9475,66694065997;34960,4680455669;55845,9970507971;15025,782921409;2,50172636399286;"7";"0";"Aug19"
"16383";3;300;"a";3118,01758533213;2988,30903734651;45325,8838613832;8351,4897207141;49372,7964795607;100582,44520491;43797,2780075328;0,559004546168728;"7";"0";"Aug19"
"16384";4;400;"a";6269,7215309239;59,8316771795067;27511,4427090862;9392,93055535631;34061,4482480368;55186,9091061071;15777,4786906187;0;"7";"0";"Aug19"
"16385";8;800;"a";6364,52524743712;14,6490976278395;27447,8790401926;9388,74052877777;33976,4800431928;55122,5686839139;15849,9193868574;0;"7";"0";"Aug19"
"16386";3;300;"a";13745,7893585872;145,224390733847;19865,0772988729;9504,96843760681;28781,5522141846;47132,9945919158;21969,6779403127;1,72386598587036;"8";"3";"Aug19"
"16387";5;500;"a";875,602369112661;1174,2905625945;42037,9936277593;9322,47705062813;46801,55323401;103897,234146246;42421,389397866;2,33964037895203;"7";"3";"Aug19"
"16388";4;400;"a";910,892069769933;1172,2309460009;42055,2654513031;9341,26364550348;46799,2810726311;103877,225779536;42435,853585607;2,33964037895203;"7";"3";"Aug19"
"16389";5;500;"a";227,632861497975;1685,98947185941;251,198199830692;10485,684011637;28426,0759706292;30905,1637118822;17973,1208717966;8,99375724524259;"7";"3";"Aug19"
"16390";4;400;"a";3976,27217754722;985,934310286081;54323,7298320712;8997,76083259549;54844,4921586569;90432,7115013158;34227,3057508314;3,69978679615467;"7";"3";"Aug19"
"16391";18;1800;"a";3953,86049333137;893,392515002303;54229,8643526116;9051,39045320757;54749,1577021252;90497,7757107715;34302,9255785268;3,69533121250846;"7";"3";"Aug19"
"16392";4;400;"a";12696,044045852;175,406898204074;22640,2733856243;13450,142353036;26318,5454154371;51584,0258439351;23300,6502837021;0;"0";"3";"Aug19"
"16393";5;500;"a";10806,2639174543;345,777192667355;23837,7785484625;14128,1427084073;26551,737060598;53668,9840893293;23088,8213703289;11,1294078826904;"7";"3";"Aug19"
"16394";36;3600;"a";4910,02073975013;1258,76626538723;49208,5747093865;16200,8550538145;49152,1018287935;78235,1310985361;25225,8457137486;0,421948217801849;"7";"0";"Aug19"
"16395";30;3000;"a";4928,29075396605;767,243433295375;40789,7623537803;14881,1502616825;42807,2115059104;104778,486532909;41057,0158310242;0;"7";"0";"Aug19"
"16396";6;600;"a";4969,46763942939;725,968224240017;40808,9075892256;14885,5265274582;42807,6865201377;104757,845343929;41078,230868114;0;"7";"0";"Aug19"
"16397";28;2800;"a";4922,96775184578;769,794983808038;40726,3460085958;14954,9933047301;42733,4881378896;104840,293675974;40995,8684006174;0;"7";"0";"Aug19"
"16398";6;600;"a";4964,15056335471;727,970272936256;40741,8154003524;14963,8054057733;42729,5607574437;104823,238199023;41013,5961489604;0;"7";"0";"Aug19"
"16399";15;1500;"a";3127,08631031473;2643,0789603442;47447,3443503102;13547,9653290134;47925,4194923281;95807,7457093174;40303,0419902421;0;"0";"3";"Aug19"
"16400";13;1300;"a";339,995363199353;1199,4930781896;40013,0833361594;14156,2288807654;39943,1667757702;71164,1972224102;23022,3240150931;1,1851968588003;"7";"3";"Aug19"
"16401";6;600;"a";6099,75825985951;55,010935983774;44219,1547904384;14476,3842170705;44998,9418015799;100112,510369821;44365,2821289315;0;"7";"0";"Aug19"
"16402";3;300;"a";6100,27480816075;55,8574723330575;44182,4560652026;14508,9597797067;44962,6621381499;100144,32874926;44399,7427024722;0;"0";"0";"Aug19"
"16403";3;300;"a";9987,54791259158;5235,52682307713;9970,25282310023;15412,9572113838;17812,6264633925;45826,7183856125;33187,1143226063;0;"14";"3";"Aug19"
"16404";5;500;"a";2529,03130402124;5425,70217770096;2563,42054535187;16271,4036140536;20685,7543736803;38826,480963784;25985,4085990467;0;"7";"0";"Aug19"
"16405";4;400;"a";2529,14074790644;5463,93136656479;2563,41602693474;16294,2118549429;20647,8204669169;38864,6898452182;26023,4909294482;0;"7";"0";"Aug19"
"16406";4;400;"a";1017,1499435261;6368,48280556474;1047,0697553521;16084,1707110254;19053,369952853;40290,0722284312;27387,6369092933;2,54915888129035;"7";"0";"Aug19"
"16407";7;700;"a";1027,87059996823;6441,3148828802;1057,56712202727;16143,9237819043;18979,1665163551;40365,0478135564;27462,8761664047;0,187176295442326;"7";"0";"Aug19"
"16408";3;300;"a";952,803317145129;3356,33667842187;51266,100218824;21846,3989532409;51641,5167331806;83971,4782317286;31253,2228124717;0,26228454709053;"7";"0";"Aug19"
"16409";3;300;"a";931,558235982973;3368,62780797257;51271,2631120135;21851,574631839;51649,9766628294;83996,6832938588;31281,8131081173;0,26228454709053;"7";"0";"Aug19"
"16410";6;600;"a";7050,98012310268;993,276262749107;41252,8903831355;16850,9658476931;42207,2835569936;103145,389627687;42333,8860071323;0;"7";"3";"Aug19"
"16411";6;600;"a";7712,67474417982;538,290392974956;37053,1401255084;20353,5512871775;37812,935474429;108020,325214265;37801,7467679987;10,7024326324463;"7";"3";"Aug19"
"16412";4;400;"a";2179,03936510797;1101,34124273721;2114,98548397671;19347,2162455408;12924,2268075544;46663,3009003195;33726,5675845317;0;"7";"3";"Aug19"
"16413";6;600;"a";2166,12771662601;1066,13193947341;2100,88152236502;19383,8826152947;12888,083800413;46696,8928599227;33760,1099939347;0;"7";"3";"Aug19"
"16414";16;1600;"a";2083,78647493788;1091,51219350011;2019,62059221217;19393,0367254568;12904,0596745721;46662,0891136141;33725,0747216869;0;"7";"3";"Aug19"
"16415";20;2000;"a";2107,02786200545;4516,28886815043;30505,6040903193;21273,7011178489;30503,128442388;68666,0330016191;28693,8021760495;0;"7";"3";"Aug19"
"16416";95;9500;"a";3400,03225708634;201,375750615858;48671,6575298158;23751,7657928436;49378,2395687447;88875,2001464765;36880,1215579546;0,351576032614387;"0";"3";"Aug19"
"16417";8;800;"a";3384,8685725587;179,753415296259;48727,1358946679;23763,7805415531;49427,2835618828;88810,6524664031;36824,3030479896;0;"7";"3";"Aug19"
"16418";7;700;"a";5176,18781843572;894,835060180013;30044,954609017;28144,4118950577;30829,2222025374;112039,711013615;31891,7731661155;2,1430127620697;"7";"3";"Aug19"
"16419";3;300;"a";5056,24583067452;560,701539860044;37781,6307088788;26187,0956877095;38527,0218589534;100696,275048077;39628,4467487795;0;"7";"3";"Aug19"
"16420";5;500;"a";2175,17092246594;11,3224323578983;33134,432264736;28220,0665662108;33609,6234574434;106090,111038013;36422,6885785013;0,212640032172203;"7";"3";"Aug19"
"16421";15;1500;"a";4620,71914586816;4607,55998991794;12936,1951520974;32667,8236955188;13366,3080958912;64314,0887082054;26108,3036947179;0;"1";"0";"Aug19"
"16422";10;1000;"a";4598,00114097433;4585,54813893214;12864,4924716136;32664,2029292243;13290,1188948379;64273,5953941572;26093,1697190294;0,104762633308535;"1";"0";"Aug19"
"16423";3;300;"a";4575,59323151044;4563,59513726075;12818,7377509461;32654,4380598034;13239,3540183468;64240,0329459608;26090,3815581942;0,16754308530925;"7";"0";"Aug19"
"16424";5;500;"a";5875,5326218514;164,398890680513;32155,0657274222;31106,5243478285;33112,7702329801;105538,023939725;34043,0049558498;0;"7";"3";"Aug19"
"16425";33;3300;"a";11201,6169830963;1980,58016446868;25694,9274341295;32723,8630649256;28483,6729545379;76512,2654778584;29439,3688355792;0;"7";"3";"Aug19"
"16426";3;300;"a";4372,74259627573;233,736931364244;4358,8015743833;35535,8989615982;4871,71845706968;56166,8841719091;24087,0433187557;0;"14";"0";"Aug19"
"16427";4;400;"a";4437,65199078121;298,725053668792;4423,67147392187;35560,0837682672;4929,14389890228;56132,9448183099;24100,779896107;0;"7";"0";"Aug19"
"16428";25;2500;"a";12168,157934675;6707,26516914113;14124,3998605932;38820,9792244983;17906,5585935295;71986,0857424595;20786,096633511;0;"7";"3";"Aug19"
"16429";27;2700;"a";12084,409136895;6627,06869568115;13998,0932819179;38797,8521544902;17752,8707802527;71873,0657776897;20761,2364392833;0;"7";"3";"Aug19"
"16430";17;1700;"a";12176,4663041409;6612,15707338635;14022,9679439873;38870,1689940099;17829,661842047;71969,1594580617;20711,7395419277;0;"7";"3";"Aug19"
"16431";4;400;"a";373,60259289383;463,930741069396;16454,1787708581;40937,2547321258;17328,5548082539;123967,893961199;19780,2994752168;0,598050117492676;"7";"3";"Aug19"
"16432";8;800;"a";10547,1951851922;772,285479632131;28253,5852323621;39025,7889094318;28697,5173645203;85496,978607664;29183,0173046285;0,00494452784810753;"7";"3";"Aug19"
"16433";11;1100;"a";9914,75551837852;2848,73765366632;19846,2753183395;40801,992904821;21330,2911992431;80234,5583686233;21758,5569339986;0,273933097733058;"7";"3";"Aug19"
"16434";3;300;"a";923,726664766696;2191,53036039123;971,412270727759;42566,4655584217;11314,6602706904;66795,7067813635;14646,8752866157;0;"14";"0";"Aug19"
"16435";6;600;"a";881,184662108978;2164,29215044988;928,83138334772;42572,4036532429;11307,6029847065;66771,9515392494;14646,3623080827;0;"14";"0";"Aug19"
"16436";3;300;"a";838,642659450371;2137,05394050812;886,250495966789;42578,3837820671;11300,7027869215;66748,215184361;14645,9739197359;0;"14";"0";"Aug19"
"16437";9;900;"a";776,434342851385;2097,87218183287;823,975635007871;42586,3147646675;11289,9838824422;66712,7363896651;14646,5403375643;0;"14";"3";"Aug19"
"16438";14;1400;"a";9338,93600977582;974,464763895785;9334,55694005349;42064,272691324;11631,2426004501;58412,8686716367;20899,7913773944;0;"7";"3";"Aug19"
"16439";20;2000;"a";9339,08067101346;906,936338522125;9334,11878763402;42123,9208704647;11671,4682497797;58475,5375952296;20838,5078847786;0,114862412099217;"7";"3";"Aug19"
"16440";15;1500;"a";9346,74174765071;816,049734765497;9340,99836203978;42207,4330353906;11731,7569088539;58556,7786334652;20759,5791386061;0,181629213886481;"7";"0";"Aug19"
"16441";25;2500;"a";9344,29146073168;732,999936474978;9337,83027859963;42279,7353499885;11779,9432010519;58634,9865118749;20683,1073875813;0,119009569528178;"7";"0";"Aug19"
"16442";7;700;"a";9136,60435976403;2407,63985190017;12782,2944934447;45106,0555971969;15169,0736513687;78356,3692562424;15527,5246102741;1,86080861091614;"0";"0";"Aug19"
"16443";3;300;"a";9077,05392204295;2346,35044725159;12824,1082819211;45121,0552293145;15171,6101600278;78424,0230523164;15532,0259570372;4,16379583210587;"7";"0";"Aug19"
"16444";4;400;"a";9002,87497619814;2272,42293955412;12816,2727411341;45179,6751870445;15125,7259318681;78495,4713338996;15487,7030718431;1,95425188541412;"0";"0";"Aug19"
"16445";15;1500;"a";5167,87092163672;2491,33928630703;22033,0980049908;44805,8085880375;22121,3237998091;86800,4341591632;22628,7373451911;0;"7";"0";"Aug19"
"16446";16;1600;"a";5144,40573880291;2417,83193051888;22090,6446214041;44822,2154958759;22174,9598679929;86865,0771424415;22682,8448871111;0;"7";"0";"Aug19"
"16447";8;800;"a";6922,07658569864;248,195362181341;11365,1601023837;47641,6344310062;12862,1010598089;79604,7590914553;13253,3984741971;0,550169162138482;"7";"0";"Aug19"
"16448";6;600;"a";6843,42486838122;170,058501825143;11350,454259477;47708,2641921694;12813,0926166822;79663,1610841038;13206,2101585221;0,375383913516998;"7";"0";"Aug19"
"16449";3;300;"a";1144,19323702392;1224,22716638286;21000,7954229614;50978,6585249877;21588,1200919287;92791,8558578321;22129,6352488545;0,0900005474686623;"8";"0";"Aug19"
"16450";8;800;"a";2971,78288956033;993,440557899349;12068,7488737739;52963,4140823291;12378,1050312547;121742,391433487;12055,5927877942;0;"7";"3";"Aug19"
"16451";3;300;"a";5294,07886730563;126,699639854607;3244,58238172287;57070,081308506;7245,33190381552;132732,075040604;12409,4553795165;0,0166125018149614;"7";"3";"Aug19"
"16452";6;600;"a";3537,46933812009;1464,62610054425;18668,1484413636;54489,5707170784;21277,9638777743;64306,581579477;20746,9900659486;0;"7";"3";"Aug19"
"16453";6;600;"a";6159,58387087313;221,180788506365;28279,7773555994;58780,8014146161;30753,1585194134;61283,8757072999;30213,6978411934;0;"7";"3";"Aug19"
"16454";4;400;"a";3744,90913647859;1498,13034251419;24717,9205367441;58200,5429528548;30678,5297707181;105466,60718663;24427,128758985;0;"7";"0";"Aug19"
"16455";5;500;"a";7464,84759221426;3206,44023962225;16829,2252839412;57395,5821035929;19593,105555204;96092,6286847804;20121,1347224536;0;"7";"0";"Aug19"
"16456";3;300;"a";7942,01783125402;1973,72967772646;19599,7186170179;57717,4334582688;22866,1315719001;99004,8511268502;23393,5036901149;0;"7";"0";"Aug19"
"16457";3;300;"a";7949,78736477737;2008,20129656831;19532,2252592636;57726,8327990526;22797,3015505855;98952,0158782564;23324,5846528764;0;"7";"0";"Aug19"
"16458";10;1000;"a";8357,94802400072;1611,39458709986;21038,1717093392;58120,3290597147;24246,8551297497;100512,252772836;24788,7239965383;0;"7";"3";"Aug19"
"16459";8;800;"a";8427,952379858;1652,30900900576;21009,1861428637;58190,3238440206;24189,5905349664;100568,019922657;24731,6943144636;0;"7";"3";"Aug19"
"16460";3;300;"a";8511,25683631283;1701,87476490718;20973,7123014111;58273,6087827508;24120,9029470242;100633,770305764;24663,2807764084;0;"7";"3";"Aug19"
"16461";7;700;"a";2840,15653884987;395,26096629214;17025,6979031005;59842,0186279707;17279,4718322722;71623,4168647854;16740,449934011;0;"7";"3";"Aug19"
"16462";15;1500;"a";10562,7986079076;255,715613115757;12803,3589166403;60808,0547708318;17292,8391140418;95588,5715608543;17785,9901783714;0,118565437229207;"7";"0";"Aug19"
"16463";7;700;"a";10694,5907709542;391,68668092181;12663,9002634493;60988,2480693097;17274,2877965007;95636,4890889596;17764,9886710655;0,0934432074427605;"2";"0";"Aug19"
"16464";6;600;"a";10814,1831267766;1575,70180399933;21357,3920168685;61231,415547989;22967,3106449341;103838,502176306;23523,5998973075;0;"0";"0";"Aug19"
"16465";3;300;"a";13109,7752675938;1193,04532954323;15343,4392666815;63788,2483300279;17512,5233997013;101006,524646916;18056,2116838585;3,01552876044446;"7";"3";"Aug19"
"16466";3;300;"a";12932,0913252966;1016,8600578782;15306,8906715592;63964,0123864109;17392,5937946403;101147,415914477;17937,3155414458;0;"7";"3";"Aug19"
"16467";7;700;"a";12874,2544436876;959,645282744715;15290,8059416746;64021,4340902542;17351,0464546789;101189,715978782;17896,0734725134;0;"7";"3";"Aug19"
"16468";8;800;"a";6201,2311563844;110,707142580247;14629,4681592873;72164,3389252296;16986,5484971521;104825,429218853;14938,2494053196;0;"1";"3";"Aug19"
"16469";4;400;"a";788,058873080905;670,058967412075;742,401244167056;75107,4304747831;5421,49986855735;93320,6764678895;5509,68045466058;0;"0";"3";"Aug19"
"16470";18;1800;"a";2668,8678466232;889,667679762727;10199,1638297082;75494,9486210839;14053,3298866899;104257,275033658;10382,9239428207;1,55849614112966;"7";"0";"Aug19"
"16471";14;1400;"a";230,010251130906;47,2084479896568;191,524562211992;75683,8254970078;4238,93214707631;92902,9209551807;4381,86314151791;0;"7";"0";"Aug19"
"16472";4;400;"a";236,981761118505;112,420658509486;199,009799596832;75753,2999282863;4159,0700207993;92840,5412753065;4300,98776426141;0,205669182021666;"7";"0";"Aug19"
"16473";8;800;"a";15270,1804669725;178,844705688208;15238,6078336737;75952,2780259091;18193,2664347648;87531,8615586235;17822,0288194179;0;"7";"3";"Aug19"
"16474";3;300;"a";302,695976913253;2549,19342300104;8961,58441156955;76640,0118339763;9210,54494065537;95189,1782620061;9693,69076630749;5,66452407836914;"7";"0";"Aug19"
"16475";8;800;"a";2322,23560216533;40,5194650507893;33403,6563758115;79908,2466640765;34976,0472816382;82830,298492951;34529,9655440069;4,50979855748417;"7";"3";"Aug19"
"16476";4;400;"a";993,525342238124;799,703726410402;3082,12348441085;80051,0018677259;17594,435798114;108125,949447934;4660,24754075108;2,15626311302185;"7";"3";"Aug19"
"16477";3;300;"a";1025,26437677805;797,64107069532;3084,54785014389;80073,8160319309;17563,6585070287;108094,320439998;4683,80705339219;2,15626311302185;"7";"3";"Aug19"
"16478";13;1300;"a";1082,54761217217;786,644002201781;3081,57183407921;80109,4758753717;17506,8055589184;108038,668034411;4721,26303882466;0,372191194968452;"7";"3";"Aug19"
"16479";17;1700;"a";553,270368373462;402,243305832807;31086,5537133705;80262,5000483857;33432,0669445169;82081,5165225607;33010,4866403523;0;"7";"3";"Aug19"
"16480";7;700;"a";673,677261444875;1049,85490078441;32590,9071905588;81365,1407674907;34901,6761181088;81120,9022940198;34449,1427641636;0;"8";"3";"Aug19"
"16481";14;1400;"a";2122,13033790276;1548,42458104032;2140,1528744293;83135,163748933;6513,03630791589;87589,1068515278;6564,77279761477;0;"7";"0";"Aug19"
"16482";3;300;"a";2215,66598001234;3257,52817217197;48369,4782469128;3,66412486511576e-08;81943,4456810941;85145,243609246;34441,7179700991;0;"0";"0";"Sep19"
"16483";3;300;"a";2209,5235990662;3267,57146469846;48399,8202484078;3,6841908911751e-08;81950,7840841565;85114,7262114354;34410,8297907034;0;"0";"0";"Sep19"
"16484";3;300;"a";2193,4916904021;3277,64362585429;48446,5857331448;3,17660276783141e-08;81968,7002977522;85064,2414550354;34362,769888201;0;"0";"0";"Sep19"
"16485";3;300;"a";2187,34930945521;3287,68691838043;48476,9277346403;3,27954586434277e-08;81976,0681566301;85033,7255628034;34331,8864110658;0;"0";"0";"Sep19"
"16486";9;900;"a";1676,81816406859;2801,70517622169;49635,5406796199;1,9654269989117;81003,1231436961;83544,1999684833;32937,761248956;0;"7";"0";"Sep19"
"16487";3;300;"a";1651,26491652633;2399,44958722994;49263,9822514567;3,81588400003877e-08;80622,9625104028;83173,0699597535;32536,837097242;0;"1";"0";"Sep19"
"16488";3;300;"a";1640,1777717202;2358,64506174708;49223,4973705749;3,09728209038559e-08;80587,77133738;83132,6013008811;32497,5887893431;0;"0";"0";"Sep19"
"16489";3;300;"a";1629,09062691498;2317,85563246466;49183,0137294386;3,98407521646609e-08;80552,5858945432;83092,1333916302;32458,3453976011;0;"1";"0";"Sep19"
"16490";3;300;"a";1265,45578701137;1117,27456384856;47960,5971746249;4,35592471463667e-08;79514,3283216989;81869,9475902005;31291,1781036618;0;"0";"0";"Sep19"
"16491";4;400;"a";1251,89626027733;1074,36588165234;47915,1546448891;3,62147091379607e-08;79475,8565368009;81824,506645746;31247,9012140332;0;"0";"0";"Sep19"
"16492";7;700;"a";4597,49248971193;4620,22828724782;46899,838900636;1,03248872066213;79367,4289466164;87810,0151114308;36186,395956569;2,15098955924072;"7";"0";"Sep19"
"16493";12;1200;"a";4648,46063072669;4672,80768085475;46914,7449445369;3,17879918327108e-08;79315,0673461379;87825,1591134412;36178,9238426609;3,05024821742103;"7";"0";"Sep19"
"16494";6;600;"a";8420,13147481661;1028,30188249819;29513,8789536751;3,55194574566217e-08;67472,5591238004;63422,3429583129;18080,9472476573;0;"7";"3";"Sep19"
"16495";6;600;"a";10471,9937177881;127,320817185959;26758,2318804991;3,73292223624735e-08;65927,0878351147;60666,2730544646;16967,1439194465;0;"1";"3";"Sep19"
"16496";11;1100;"a";2484,41520522865;689,052992273289;17055,3081107329;1,43739897128941;61447,7031267878;50951,5582202188;16789,536176183;0,00400497764348984;"7";"2";"Sep19"
"16497";9;900;"a";2625,80715205516;507,525821664383;17230,9760802548;1,43415578278277;61457,2371403792;51129,747909424;16673,9435216384;0;"2";"2";"Sep19"
"16498";8;800;"a";2539,92372803747;601,630134428076;17137,3939698581;2,65328142802493;61421,4755648145;51035,8980125948;16700,9138999919;0;"7";"2";"Sep19"
"16499";4;400;"a";10287,7610032806;705,86673178629;29491,3500872859;3,85150024327491e-08;63412,9851945647;111110,716017071;41202,934710904;0;"0";"0";"Sep19"
"16500";3;300;"a";10185,903084286;942,992724986409;29659,3419578787;4,01226044232734e-08;63629,8534822761;110845,537374143;41250,7069146336;0;"7";"0";"Sep19"
"16501";4;400;"a";10242,4194050323;820,085298289836;29577,6443200785;2,8771546903492e-08;63522,4147059176;110980,480536506;41231,2059846165;0;"0";"0";"Sep19"
"16502";3;300;"a";10040,7967641079;1289,7851577766;29913,3034414837;3,78190362905095e-08;63952,8621702936;110455,12146166;41329,2270453542;0,693363308906555;"0";"0";"Sep19"
"16503";15;1500;"a";9457,49576197203;914,175451643146;28004,7303833838;5,83697621615125;66513,9764206768;61913,6526353149;17311,7709116652;0;"7";"0";"Sep19"
"16504";3;300;"a";9995,45516585881;1404,00372428114;30001,232246968;3,321918908828e-08;64062,7033347574;110324,886600428;41359,4780711904;0,0696264430880547;"0";"0";"Sep19"
"16505";3;300;"a";9921,51754587989;1596,02384197189;30153,1462876643;3,70778687994823e-08;64250,6092383768;110104,401369631;41414,5925699981;0;"7";"0";"Sep19"
"16506";3;300;"a";14839,073584299;4,72118903526794;5499,07670244395;3,84565465607464e-08;54803,3147091553;24316,7859871182;22218,453193481;0;"1";"0";"Sep19"
"16507";3;300;"a";14885,2389536922;11,4811092672971;4661,51861771218;3,99194232563447e-08;54765,6697990935;25154,1850018909;22899,0497427383;0;"0";"0";"Sep19"
